record_id,source,source_id,title,year,doi,url,removal_type,removal_reason,review_group_id,retained_record_id
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11587947,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11587947,"Helios: Context-, Energy-, and Periodicity-Aware Orchestration for LEO Compute Clouds",2026,10.1109/icc59461.2026.11587947,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11587947,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0286,Scopus::2-s2.0-105045350310
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10076221,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10076221,Heterogeneous Embedded Resource Management under Space-based Edge Computing Environment with Kubernetes Device Plugin,2023,10.1109/icpeca56706.2023.10076221,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10076221,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0287,Scopus::2-s2.0-85152242155
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9112926,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9112926,Heterogeneous Task Co-location in Containerized Cloud Computing Environments,2020,10.1109/isorc49007.2020.00021,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9112926,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0288,Scopus::2-s2.0-85088162872
Scopus::2-s2.0-105029744232,Scopus,2-s2.0-105029744232,High Availability Microclustering Server Using Kubernetes K3s and HAProxy on Raspberry Pi,2025,10.1109/icitacee66165.2025.11232600,https://www.scopus.com/pages/publications/105029744232?origin=resultslist,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0289,IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11232600
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9294573,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9294573,High-Throughput and Low-Latency Hyperloop,2020,10.1109/itsc45102.2020.9294573,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9294573,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0290,Scopus::2-s2.0-85099644854
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8498128,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8498128,HyPPO: Hybrid Performance-Aware Power-Capping Orchestrator,2018,10.1109/icac.2018.00017,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8498128,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0291,Scopus::2-s2.0-85061318865
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9604371,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9604371,Hybrid Cloud Resource Scheduling With Multi-dimensional Configuration Requirements,2021,10.1109/services51467.2021.00049,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9604371,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0292,Scopus::2-s2.0-85123700941
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11288032,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11288032,Hybrid Learning for Cold-Start-Aware Microservice Scheduling in Dynamic Edge Environments,2026,10.1109/tmc.2025.3641936,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11288032,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0293,Scopus::2-s2.0-105024572688
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11314080,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11314080,Hybrid SDN-Based Data-Centric Mobile Core Network with Content-Based Routing,2025,10.1109/6gnet68413.2025.11314080,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11314080,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0294,Scopus::2-s2.0-105032180464
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11544074,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11544074,Idle Fragmentation-Aware Resource Scheduling for Hyperscale Energy-Efficient Cloud Data Centers,2026,10.1109/ojcs.2026.3699545,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11544074,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0295,Scopus::2-s2.0-105041328647
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10512963,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10512963,Implementation of GPU Scheduling Method for Kubernetes,2023,10.1109/ei259745.2023.10512963,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10512963,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0296,Scopus::2-s2.0-85194152664
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11236859,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11236859,Implementing Machine Learning models in a Kubernetes cluster for a smart monitoring system,2025,10.1109/icoa66896.2025.11236859,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11236859,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0297,Scopus::2-s2.0-105029625967
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9145582,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9145582,Improved QoS at the Edge Using Serverless Computing to Deploy Virtual Network Functions,2020,10.1109/jiot.2020.3011057,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9145582,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0298,Scopus::2-s2.0-85092745086
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11044429,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11044429,Improving Far-Edge Device Management in IoT Applications Using Kubernetes,2025,10.1109/ojies.2025.3581076,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11044429,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0299,Scopus::2-s2.0-105008918295
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11367349,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11367349,Improving Microservices Identification for Migration to Cloud-Native Applications,2026,10.1109/tsc.2026.3658420,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11367349,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0300,Scopus::2-s2.0-105029048623
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10115658,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10115658,InSECTS Cloud Agnostic On-Orbit Processing for Satellite Development,2023,10.1109/aero55745.2023.10115658,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10115658,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0301,Scopus::2-s2.0-85160542905
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11192389,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11192389,Integrating Reliability into Intent-Driven Orchestration on Kubernetes-based Edge Nodes,2025,10.1109/icnp65844.2025.11192389,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11192389,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0302,Scopus::2-s2.0-105020667773
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11024071,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11024071,Integration and Optimization Strategy of Blockchain-Enabled Edge Computing System for Internet of Vehicles,2025,10.13052/jcsm2245-1439.1426,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11024071,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0303,Scopus::2-s2.0-105009284875
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11275460,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11275460,Intent Based Networking for Service Management & Orchestration of 5G Networks,2025,10.1109/pimrc62392.2025.11275460,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11275460,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0304,Scopus::2-s2.0-105030540530
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10089680,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10089680,Introducing PROOF - A PROcess Orchestration Framework for the Automation of Computational Scientific Workflows and Co-Simulations,2023,10.1109/osmses58477.2023.10089680,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10089680,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0305,Scopus::2-s2.0-85153786604
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8705815,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8705815,Invited Paper: Improving Data Center Efficiency Through Holistic Scheduling In Kubernetes,2019,10.1109/sose.2019.00030,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8705815,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0306,Scopus::2-s2.0-85065994795
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11331803,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11331803,Joint Autoscaling Method for Heterogeneous Containers in Power Systems Based on Improved DRL Algorithm,2025,10.1109/imcec66174.2025.11331803,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11331803,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0307,Scopus::2-s2.0-105035313687
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10513364,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10513364,KBMP: Kubernetes-Orchestrated IoT Online Battery Monitoring Platform,2024,10.1109/jiot.2024.3395501,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10513364,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0308,Scopus::2-s2.0-85192137272
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10596385,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10596385,KOptim: Kubernetes Optimization Framework,2024,10.1109/ipdpsw63119.2024.00159,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10596385,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0309,Scopus::2-s2.0-85200762718
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10254956,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10254956,Kepler: A Framework to Calculate the Energy Consumption of Containerized Applications,2023,10.1109/cloud60044.2023.00017,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10254956,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0310,Scopus::2-s2.0-85174254307
ACM Digital Library::10.1145/3472883.3486992,ACM Digital Library,10.1145/3472883.3486992,Kraken: Adaptive Container Provisioning for Deploying Dynamic DAGs in Serverless Platforms,2021,10.1145/3472883.3486992,https://doi.org/10.1145/3472883.3486992,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0311,Scopus::2-s2.0-85119277087
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8891040,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8891040,Kube-Knots: Resource Harvesting through Dynamic Container Orchestration in GPU-based Datacenters,2019,10.1109/cluster.2019.8891040,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8891040,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0312,Scopus::2-s2.0-85075268776
arXiv::2210.14948,arXiv,2210.14948,kube-volttron: Rearchitecting the VOLTTRON Building Energy Management System for Cloud Native Deployment,2023,,https://arxiv.org/abs/2210.14948,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0313,Scopus::2-s2.0-85176936211
DBLP::journals/access/DhanyathaLLSGRGM26,DBLP,journals/access/DhanyathaLLSGRGM26,KubeAI-An AI-Powered Pod Placement Scheduler for Kubernetes.,2026,10.1109/access.2026.3696055,https://dblp.org/rec/journals/access/DhanyathaLLSGRGM26,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0314,IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11534199
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10160632,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10160632,KubeROS: A Unified Platform for Automated and Scalable Deployment of ROS2-based Multi-Robot Applications,2023,10.1109/icra48891.2023.10160632,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10160632,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0315,Scopus::2-s2.0-85167455029
arXiv::2105.00542,arXiv,2105.00542,Kubernetes Autoscaling: YoYo Attack Vulnerability and Mitigation,2021,10.5220/0010397900340044,https://arxiv.org/abs/2105.00542,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0316,Scopus::2-s2.0-85137578505
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11015029,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11015029,Kubernetes High-Availability Software Architecture Options for Two-Node Clusters in IoT Applications,2025,10.1109/icsa-c65153.2025.00018,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11015029,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0317,Scopus::2-s2.0-105007935561
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10733692,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10733692,Kubernetes Horizontal Pod Autoscaler Enhanced Design for Protected Workloads,2024,10.1109/iscc61673.2024.10733692,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10733692,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0318,Scopus::2-s2.0-85209189125
DBLP::conf/eia/AndersenMGA25,DBLP,conf/eia/AndersenMGA25,Kubernetes Scheduling for Green-Powered Microgrid Data Centers.,2025,10.1007/978-3-032-19134-2_19,https://dblp.org/rec/conf/eia/AndersenMGA25,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0319,Scopus::2-s2.0-105039219494
ACM Digital Library::10.1145/3539606,ACM Digital Library,10.1145/3539606,"Kubernetes Scheduling: Taxonomy, Ongoing Issues and Challenges",2022,10.1145/3539606,https://doi.org/10.1145/3539606,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0320,Scopus::2-s2.0-85134495149
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9458062,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9458062,Kubernetes-based Workload Allocation Optimizer for Minimizing Power Consumption of Computing System with Neural Network,2020,10.1109/csci51800.2020.00238,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9458062,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0321,Scopus::2-s2.0-85113393253
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10502788,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10502788,LEASE: Leveraging Energy-Awareness in Serverless Edge for Latency-Sensitive IoT Services,2024,10.1109/percomworkshops59983.2024.10502788,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10502788,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0322,Scopus::2-s2.0-85192467835
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11295499,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11295499,LLM - Driven Autonomous Cloud Automation Agent,2025,10.1109/csitss67709.2025.11295499,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11295499,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0323,Scopus::2-s2.0-105031363031
ACM Digital Library::10.1145/3786148.3788624,ACM Digital Library,10.1145/3786148.3788624,Learning to Be Green: A Reinforcement Learning Agent for Sustainable Microservice Allocation in Cloud Computing,2026,10.1145/3786148.3788624,https://doi.org/10.1145/3786148.3788624,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0324,Scopus::2-s2.0-105044695453
ACM Digital Library::10.1145/3770501.3770504,ACM Digital Library,10.1145/3770501.3770504,Leveraging Kubernetes at MEC for Vehicular CAN Bus Data Collection,2025,10.1145/3770501.3770504,https://doi.org/10.1145/3770501.3770504,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0325,Scopus::2-s2.0-105025571853
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11219343,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11219343,Lightweight Application Distribution With Automated and Real-Time Computing and Communication (ARC2) in Microcomputer Clusters,2026,10.1109/tpds.2025.3626327,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11219343,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0326,Scopus::2-s2.0-105020270322
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11396963,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11396963,LoAPE: A Load-Aware and Power-Elastic Platform for Green Serverless Computing,2026,10.1109/tc.2026.3663410,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11396963,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0327,Scopus::2-s2.0-105030663539
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11416605,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11416605,Load Balancing Framework for Scalable Container Orchestration in Large Scale Microservices based Cloud Platforms,2026,10.1109/icears67481.2026.11416605,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11416605,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0328,Scopus::2-s2.0-105035746860
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11405674,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11405674,Localized Large Model Trusted Computing System Based on LAN Computing Resource Pool Construction,2025,10.1109/isceic67854.2025.11405674,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11405674,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0329,Scopus::2-s2.0-105035366831
ACM Digital Library::10.1145/3777884.3796989,ACM Digital Library,10.1145/3777884.3796989,Low-Latency ML Offloading Across Edge and IoT Devices,2026,10.1145/3777884.3796989,https://doi.org/10.1145/3777884.3796989,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0330,Scopus::2-s2.0-105044296555
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11083178,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11083178,MO-DDPG: An Affinity and Anti-Affinity-Based Container Service Migration Strategy in MEC,2024,10.1109/hpcc64274.2024.00088,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11083178,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0331,Scopus::2-s2.0-105013073454
